Country Name,Year,Agricultural irrigated land (% of total agricultural land),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (% of GDP)",Arable land (% of land area),Cereal yield (kg per hectare),Crop production index (2014-2016 = 100),Fertilizer consumption (kilograms per hectare of arable land),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Land area (sq. km),Livestock production index (2014-2016 = 100),Permanent cropland (% of land area),Rural population,Rural population (% of total population),Surface area (sq. km),Access to electricity (% of population),"Annual freshwater withdrawals, total (% of internal resources)",CPIA public sector management and institutions cluster average (1=low to 6=high),Ease of doing business rank (1=most business-friendly regulations),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Land area where elevation is below 5 meters (% of total land area),"Mortality rate, under-5 (per 1,000 live births)",Population growth (annual %),Population in urban agglomerations of more than 1 million (% of total population),Population living in areas where elevation is below 5 meters (% of total population),"Population, total",Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),"Prevalence of underweight, weight for age (% of children under 5)","Primary completion rate, total (% of relevant age group)",Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),"School enrollment, primary and secondary (gross), gender parity index (GPI)",Urban population,Urban population (% of total population),"Adjusted net savings, including particulate emission damage (% of GNI)","Central government debt, total (% of GDP)","Current account balance (BoP, current US$)",Expense (% of GDP),Exports of goods and services (% of GDP),External debt stocks (% of GNI),"External debt stocks, total (DOD, current US$)",GDP (current US$),GDP growth (annual %),"GNI per capita, PPP (current international $)","GNI, PPP (current international $)","Grants, excluding technical cooperation (BoP, current US$)",Gross savings (% of GDP),Imports of goods and services (% of GDP),"Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)",Medium and high-tech manufacturing value added (% manufacturing value added),Net ODA received (% of GNI),Net ODA received per capita (current US$),Net official development assistance received (current US$),Price level ratio of PPP conversion factor (GDP) to market exchange rate,"Revenue, excluding grants (% of GDP)",Short-term debt (% of total reserves),"Technical cooperation grants (BoP, current US$)","Total debt service (% of exports of goods, services and primary income)","Total reserves (includes gold, current US$)","Children out of school, primary, female","Children out of school, primary, male","Government expenditure on education, total (% of GDP)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)","Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education, male (% of relevant age group)","Labor force, female (% of total labor force)","Labor force, total","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)","Persistence to last grade of primary, female (% of cohort)","Persistence to last grade of primary, male (% of cohort)",Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),"Progression to secondary school, female (%)","Progression to secondary school, male (%)","Pupil-teacher ratio, primary","Repeaters, primary, female (% of female enrollment)","Repeaters, primary, male (% of male enrollment)","School enrollment, preprimary (% gross)","School enrollment, primary (% gross)","School enrollment, primary (% net)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, secondary (% gross)","School enrollment, secondary (% net)","School enrollment, tertiary (% gross)",Trained teachers in primary education (% of total teachers),"Unemployment, total (% of total labor force) (modeled ILO estimate)","Bird species, threatened",Energy intensity level of primary energy (MJ/$2017 PPP GDP),"Fish species, threatened","Mammal species, threatened","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)","PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)","Plant species (higher), threatened",Population living in slums (% of urban population),Renewable internal freshwater resources per capita (cubic meters),"Renewable internal freshwater resources, total (billion cubic meters)","Air transport, registered carrier departures worldwide",Container port traffic (TEU: 20 foot equivalent units),Fixed broadband subscriptions (per 100 people),Fixed telephone subscriptions (per 100 people),Investment in energy with private participation (current US$),Investment in transport with private participation (current US$),Investment in water and sanitation with private participation (current US$),Mobile cellular subscriptions (per 100 people),Public private partnerships investment in ICT (current US$),Rail lines (total route-km),Secure Internet servers (per 1 million people),Age dependency ratio (% of working-age population),"Birth rate, crude (per 1,000 people)",Births attended by skilled health staff (% of total),Completeness of birth registration (%),Completeness of death registration with cause-of-death information (%),"Contraceptive prevalence, any method (% of married women ages 15-49)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),"Fertility rate, total (births per woman)","Hospital beds (per 1,000 people)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)","Incidence of tuberculosis (per 100,000 people)","International migrant stock, total","Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Maternal mortality ratio (modeled estimate, per 100,000 live births)","Mortality caused by road traffic injury (per 100,000 population)",Net migration,"Number of surgical procedures (per 100,000 population)",Population ages 65 and above (% of total population),"Population, female (% of total population)",Pregnant women receiving prenatal care (%),"Prevalence of HIV, total (% of population ages 15-49)",Prevalence of anemia among children (% of children ages 6-59 months),"Prevalence of overweight, weight for height (% of children under 5)","Prevalence of severe wasting, weight for height (% of children under 5)","Prevalence of stunting, height for age (% of children under 5)",Prevalence of undernourishment (% of population),"Prevalence of wasting, weight for height (% of children under 5)",Risk of catastrophic expenditure for surgical care (% of people at risk),Risk of impoverishing expenditure for surgical care (% of people at risk),"Specialist surgical workforce (per 100,000 population)",Teenage mothers (% of women ages 15-19 who have had children or are currently pregnant),Unmet need for contraception (% of married women ages 15-49),CPIA economic management cluster average (1=low to 6=high),CPIA policies for social inclusion/equity cluster average (1=low to 6=high),CPIA structural policies cluster average (1=low to 6=high),IDA resource allocation index (1=low to 6=high),"Intentional homicides (per 100,000 people)",Military expenditure (% of GDP),Net acquisition of financial assets (% of GDP),"Net incurrence of liabilities, total (% of GDP)",Net investment in nonfinancial assets (% of GDP),Net lending (+) / net borrowing (-) (% of GDP),Proportion of seats held by women in national parliaments (%),Strength of legal rights index (0=weak to 12=strong),Total tax and contribution rate (% of profit),"Children in employment, female (% of female children ages 7-14)","Children in employment, male (% of male children ages 7-14)","Children in employment, total (% of children ages 7-14)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Energy imports, net (% of energy use)",Fuel exports (% of merchandise exports),High-technology exports (% of manufactured exports),High-technology exports (current US$),"International tourism, expenditures (% of total imports)","International tourism, receipts (% of total exports)","Lead time to export, median case (days)","Lead time to import, median case (days)",Logistics performance index: Overall (1=low to 5=high),Medium and high-tech exports (% manufactured exports),Merchandise exports (current US$),Merchandise imports (current US$),Merchandise trade (% of GDP),"Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)",Firms with female participation in ownership (% of firms),Firms with female top manager (% of firms),"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)","Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)","Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care (% of women age 15-49)",Gender Ratio Class
Hungary,2021,2.19,55.27,3.46,45.36,5920.0,85.88,161.81,92.11,22.48,20515.57,91260.0,104.86,1.64,2694980.0,27.76,93030.0,100.0,77.88,,,,,,4.0,-0.41,18.25,,9709891.0,0.4,,94.3,,15.3,,7014911.0,72.25,11.53,86.86,-7337346840.0,35.39,79.94,,,182000000000.0,7.06,37420.0,363000000000.0,,26.57,79.75,24.18,5.11,54.62,,,,0.49,25.7,,,,43483375179.0,6890.0,7096.0,4.68,,,,,,46.52,4920977.0,99.1,99.1,99.1,98.9,98.5,98.7,98.55,98.59,14.55,65.03,,,,,,,101.46,,,99.7,,56.53,,4.05,,3.48,,,,,,,,6.0,130120.0,,34.84,30.4,,,,106.93,,8037.0,41760.41,53.78,9.7,,,,,16.1,7.0,1.61,6.84,99.0,99.0,3.7,,77.8,70.7,74.16,,,19870.0,,20.42,52.07,,,,,,,2.5,,23.4,0.5,,,,,,,,0.77,1.68,-0.82,7.1,,-7.81,13.07,,,,,,52.41,66.98,7.23,9.21,,3.2,16.4,19838941890.0,,,,,,76.11,142000000000.0,143000000000.0,156.36,0.39,0.2,,,,,,2
Iceland,2021,0.0,18.57,4.35,1.2,3120.8,101.66,139.87,103.8,0.52,520.03,100830.0,103.47,,22560.0,6.06,103000.0,100.0,0.17,,,,,,2.7,1.64,,,372520.0,,,98.53,,82.4,,349960.0,93.94,5.7,96.71,-687447229.0,35.55,37.25,,,25797870984.0,5.15,62050.0,23115224566.0,,20.24,39.04,20.56,4.44,13.9,,,,1.12,28.81,,,,7078849096.0,221.0,255.0,8.22,,,,,,45.91,222391.0,,,,,,,,,18.63,66.45,,,,,,,98.57,,,115.16,,86.52,,6.03,,12.33,,,,,,,,170.0,24518.0,390000.0,38.41,27.0,,,,118.07,,,78946.1,50.5,13.1,,,,,6.3,5.5,1.82,,92.0,92.0,2.2,,84.6,81.8,83.17,,,622.0,,14.93,48.74,,0.1,,,,,2.5,,25.6,0.0,,,,,,,,0.54,,-2.57,4.92,,-7.48,47.62,,,,,,69.05,77.48,7.76,11.9,,1.15,33.49,239162849.0,,,,,,36.72,5987000000.0,7817000000.0,53.51,1.35,1.42,,,,,,5
India,2021,42.27,60.05,17.37,51.95,3497.9,120.63,193.25,126.11,24.36,724264.0,2973190.0,135.29,4.57,909384771.0,64.61,3287260.0,99.6,44.78,,,,,,30.6,0.8,16.01,,1407563842.0,12.9,,99.09,,34.9,0.99,498179071.0,35.39,15.41,,-33422359358.0,,21.4,19.82,612000000000.0,3170000000000.0,9.69,7990.0,11300000000000.0,783620000.0,29.87,24.02,26.47,5.13,45.46,0.1,2.23,3135310059.0,0.28,,17.96,514490000.0,7.39,638000000000.0,1130417.8,1627908.07,4.64,,,,,,25.4,535026237.0,,,,,,,,,25.69,67.51,,,,,,51.69,102.32,,1.02,80.62,,31.57,89.51,6.38,,4.21,,,,,,,,1446.0,739481.0,19561769.0,1.95,1.68,1621240000.0,5823310000.0,278250000.0,81.99,,68102.73,530.68,48.13,16.42,89.4,89.1,,66.7,9.45,9.6,2.03,1.6,85.0,89.0,200.0,,68.89,65.76,67.24,,,-301970.0,,6.8,48.39,85.1,0.2,,,,,16.6,,22.8,43.9,,6.8,9.4,,,,,2.94,2.47,,,,,14.44,,,,,,26.73,74.24,77.75,73.45,,14.28,10.21,27447578528.0,,,,,,35.61,395000000000.0,573000000000.0,30.58,34.24,8.99,,,,,65.6,2
Indonesia,2021,,34.13,13.28,13.9,5331.0,108.64,279.22,111.75,48.36,915276.63,1892555.47,171.35,14.42,116919988.0,42.71,1916906.77,99.2,11.03,,,,,,22.0,0.69,13.89,,273753191.0,2.9,,103.38,,20.2,,156833203.0,57.29,10.78,44.4,3510715050.0,15.51,21.42,35.63,411000000000.0,1190000000000.0,3.7,12550.0,3430000000000.0,1035860000.0,32.94,18.79,39.84,1.56,30.99,0.05,2.29,625900024.4,0.34,11.82,32.66,285350000.0,28.86,145000000000.0,,,1.03,,,,,,39.47,134381715.0,,,,,,,,,25.48,67.74,,,,,,,101.99,,,99.1,,41.0,,3.83,,3.04,,,,,,,,2018.7,348232.0,12910700.0,4.49,3.26,150000000.0,6737290000.0,,133.65,,,2213.18,47.61,16.43,,77.0,,,10.07,10.6,2.18,1.36,67.0,72.0,339.0,,69.74,65.53,67.57,,,-14992.0,,6.78,49.64,,0.4,,,,,5.9,,7.4,23.3,,,,,,,,,0.74,0.56,5.11,,-4.55,21.04,,,,,,52.03,79.69,58.9,43.96,,19.48,7.2,7492179183.0,,,,,,30.3,232000000000.0,196000000000.0,36.05,25.39,6.84,,,,,,2
"Iran, Islamic Rep.",2021,,29.01,12.39,9.68,1635.2,84.35,68.29,89.6,6.64,107656.3,1622500.0,102.36,1.17,20798288.0,23.66,1745150.0,100.0,72.33,,,,,,12.4,0.72,25.2,,87923432.0,0.7,,,,0.9,,67125144.0,76.35,,,,,22.84,2.88,10348874167.0,359000000000.0,4.72,15040.0,1320000000000.0,150230000.0,,21.53,38.01,43.39,38.43,0.08,3.45,303769989.0,0.27,,,155420000.0,0.44,,,,,,,,,,16.15,27176983.0,,,,,,,,,23.81,68.81,,,,,,,,,,,,55.8,,9.28,,9.32,,,,,,,,128.5,157785.88,1550304.0,12.07,33.1,,,,154.55,,9455.0,3128.53,45.32,13.7,,,,,6.44,9.1,1.69,,98.0,99.0,12.0,,76.81,71.25,73.88,,,28080.0,,7.38,49.47,,0.1,,,,,6.1,,32.2,32.2,,,,,,,,,2.19,,,,,5.59,,,,,,13.19,67.62,38.83,39.8,,47.91,0.38,96091680.0,,,,,,33.01,71646000000.0,49086000000.0,33.62,15.9,1.75,,,,,,1
Iraq,2021,,21.71,3.28,11.45,2729.6,127.72,55.18,127.65,1.9,8250.0,434128.0,123.89,1.08,12572937.0,28.88,435050.0,100.0,120.52,,,,,,24.3,2.27,23.86,,43533592.0,,,,,1.1,,30960655.0,71.12,9.44,,24565000000.0,,37.32,12.32,25341439233.0,210000000000.0,1.5,12470.0,543000000000.0,1320320000.0,40.51,24.18,54.61,6.04,5.86,0.87,41.59,1810680054.0,0.38,,0.97,218730000.0,5.33,64231022303.0,,,,,,,,,13.94,10683686.0,,,,,,,,,38.12,58.47,,,,,,,,,,,,,,16.17,,4.96,,,,,,,,35.2,20505.0,,14.83,5.9,,200000000.0,,93.6,,,21.32,71.03,27.37,,,,,4.75,10.7,3.5,1.3,78.0,75.0,24.0,,72.42,68.2,70.38,,,-60097.0,,3.41,49.93,,0.1,,,,,16.3,,,,,,,,,,,,2.3,,,,,28.88,,,,,,10.92,69.17,22.14,27.63,,,,,,,,,,0.04,91514000000.0,50707000000.0,67.82,14.28,3.41,,,,,,2
Ireland,2021,,62.96,0.99,6.33,8606.5,95.17,1637.09,119.25,11.41,7860.2,68890.0,121.26,0.01,1816368.0,36.09,70280.0,100.0,3.23,,,,,,3.2,0.95,24.68,,5033164.0,0.1,,98.35,,12.7,,3216796.0,63.91,20.12,64.34,70908717710.0,20.23,133.74,,,513000000000.0,15.13,85210.0,429000000000.0,,37.11,93.67,38.47,2.34,54.37,,,,0.89,19.44,,,,13246996093.0,,,3.01,,,,,,46.48,2551560.0,,,,,,,,,19.91,65.26,,,,,,,99.98,,,135.25,,78.78,,6.19,,1.09,,,,,,,,49.0,493773.0,1143007.0,31.36,25.7,,,,107.77,,1650.0,115682.5,53.24,12.0,,,,,6.8,3.0,1.78,,94.0,90.0,4.8,,84.3,80.5,82.35,,,15320.0,,14.83,50.45,,0.2,,,,,2.5,,0.1,0.0,,,,,,,,0.44,0.25,3.18,4.61,,-1.4,22.5,,,,,,57.85,68.94,6.11,14.05,,0.57,28.48,49840175468.0,,,,,,61.57,191000000000.0,120000000000.0,60.57,0.99,0.96,,,,,,3
Isle of Man,2021,,68.77,0.34,40.7,,,,,6.07,34.6,570.0,,,39540.0,46.92,570.0,100.0,,,,,,,,0.26,,,84263.0,,,,,3.2,,44723.0,53.08,,,,,,,,7931193222.0,3.84,,,,,,9.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.9,63.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31045.65,58.58,8.53,,,,,10.6,6.3,1.56,,,,,,82.53,78.56,80.53,,,517.0,,22.04,50.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Israel,2021,31.3,29.74,1.26,17.42,3353.4,94.81,265.38,101.44,6.47,1400.0,21640.0,105.12,4.74,686549.0,7.33,22070.0,100.0,204.0,,,,,,3.4,1.68,57.82,,9371400.0,0.2,,94.71,,6.2,,8684851.0,92.67,19.2,,19095000000.0,35.7,29.4,,,489000000000.0,8.61,45530.0,427000000000.0,,29.27,25.8,17.17,1.51,46.9,,,,1.13,27.66,,,,213000000000.0,17583.0,20069.0,6.18,,,,,,47.79,4262382.0,,,,,,,99.04,99.5,28.17,59.9,,,,,,,96.25,,,96.93,,58.99,,4.81,,2.39,,,,,,,,0.75,23090.0,3075997.0,29.71,39.1,,,,140.45,,1720.0,13021.96,66.94,19.7,,,,,5.4,8.5,3.0,3.06,98.0,99.0,2.8,,84.6,80.5,82.5,,,16856.0,,11.93,50.14,,,,,,,2.5,,1.8,1.3,,,,,,,,1.94,4.98,0.55,5.37,,-4.45,28.33,,,,,,59.68,67.06,7.2,9.4,,,29.6,16092016000.0,,,,,,66.83,60159000000.0,92155000000.0,31.18,0.04,0.02,,,,,,4
Italy,2021,,41.94,1.9,24.32,5562.8,95.16,133.22,99.4,32.53,96199.4,295717.0,107.33,7.33,16944019.0,28.65,302068.0,100.0,18.44,,,,,,2.8,-0.52,19.28,,59133173.0,0.8,,97.71,,17.5,,42189154.0,71.35,7.69,164.25,51549414015.0,36.99,32.11,,,2150000000000.0,8.31,50540.0,2990000000000.0,,24.13,29.96,23.2,1.87,43.54,,,,0.73,27.16,,,,227000000000.0,27996.0,27644.0,4.22,,,,,,42.64,25087249.0,,,,,,,99.97,99.68,12.65,63.67,,,,,,,101.09,,,101.83,,71.27,,9.5,,2.51,,,,,,,,182.5,37123.0,11303247.0,31.29,33.5,,,,131.86,,17305.2,24823.39,57.07,6.8,,,,,11.9,6.4,1.25,,94.0,94.0,4.6,,84.9,80.5,82.65,,,28021.0,,23.68,51.26,,0.2,,,,,2.5,,0.7,0.2,,,,,,,,0.51,1.72,0.04,8.91,,-8.99,35.71,,,,,,40.1,57.62,12.54,18.43,,3.1,7.77,36849787531.0,,,,,,53.68,616000000000.0,567000000000.0,54.9,1.35,0.74,,,,,,3
Jamaica,2021,,38.5,8.34,11.08,1118.0,104.45,65.29,105.65,55.47,6007.73,10830.0,106.92,6.28,1225749.0,43.35,10990.0,100.0,12.38,,,,,,18.9,0.26,,,2827695.0,0.3,,,,10.5,,1601946.0,56.65,30.81,,149262141.4,,,124.88,17782171681.0,14657586159.0,4.6,9340.0,26400811208.0,64830000.0,,,20.93,5.86,18.77,0.41,20.72,58580001.83,0.54,,46.7,8470000.0,28.12,4837564537.0,19960.0,19824.0,5.63,,,,,,45.55,1516188.0,,,,,,,,,20.3,72.46,,,,,,,90.64,,,87.28,,,100.0,5.19,,3.85,,,,,,,,10.82,,1975401.0,14.57,16.7,,,,102.75,,,177.53,38.0,11.71,,,,,8.8,11.1,1.35,1.68,90.0,88.0,3.2,,72.54,68.47,70.5,,,-5664.0,,7.24,50.39,,1.3,,,,,8.3,,3.3,6.5,,,,,,,,52.13,1.47,,,,,28.57,,,,,,60.42,74.33,30.14,37.6,,27.07,2.47,1034853.0,,,,,,1.3,1481000000.0,5971000000.0,50.84,1.07,0.73,,,,,,5
Japan,2021,,12.78,1.01,11.21,6787.3,95.82,216.96,100.37,68.41,249350.0,364500.0,104.09,0.72,10221684.0,8.13,377974.0,100.0,18.23,,,,,,2.3,-0.46,64.88,,125681593.0,,,,,8.8,,115459909.0,91.87,3.55,216.33,197000000000.0,21.64,18.13,,,5030000000000.0,2.56,46680.0,5870000000000.0,,29.55,18.65,29.26,-0.23,56.06,,,,0.9,14.3,,,,1410000000000.0,,,3.34,,,,,,44.6,68881069.0,,,,,,,,,11.77,58.44,,,,,,,102.22,,,102.16,,63.17,,2.83,,3.25,,,,,,,,430.0,657016.0,22353926.0,35.94,48.9,,,,160.88,,,25729.87,71.12,6.6,99.8,,,,11.7,6.6,1.3,,99.0,95.0,11.0,,87.57,81.47,84.45,,,87584.0,,29.79,51.4,,,,,,,3.2,,0.3,0.1,,,,,,,,0.23,1.02,1.15,8.66,,-7.25,9.68,,,,,,53.55,71.31,7.53,8.62,,1.35,18.0,117000000000.0,,,,,,79.91,756000000000.0,769000000000.0,30.29,3.78,0.74,,,14.71,3.75,,2
Jordan,2021,8.76,11.52,4.79,2.24,1532.0,95.89,138.9,109.96,1.1,975.0,88794.0,133.64,0.92,933557.0,8.37,89318.0,99.9,135.72,,,,,,14.6,1.99,19.57,,11148278.0,,,96.96,,11.5,1.0,10214721.0,91.63,4.17,,-3717605634.0,,30.31,90.57,41718455873.0,46296100141.0,3.66,9070.0,101000000000.0,2309510000.0,17.69,50.18,23.42,1.35,19.9,7.48,309.21,3447149902.0,0.46,,,223020000.0,21.67,,16133.0,12835.0,3.14,,,,,,17.17,2905249.0,,,,,,,98.79,97.0,32.61,63.67,,,,,,26.6,98.0,,0.99,90.06,,30.45,100.0,19.84,,3.39,,,,,,,,0.68,19200.0,765662.0,6.46,3.69,,,,65.26,,,143.79,57.07,21.95,,,,,3.87,15.4,2.83,1.38,77.0,76.0,4.2,,76.77,72.13,74.26,,,14374.0,,3.72,48.15,,0.1,,,,,,,,,,,,,,,,1.02,4.81,,,,,11.54,,,,,,13.93,61.22,2.64,9.57,,0.71,1.71,109412830.0,,,,,,37.39,9358000000.0,21542000000.0,66.74,0.2,0.42,,,,,,3
Kazakhstan,2021,0.85,79.19,5.03,10.99,1048.8,108.65,4.45,115.29,1.29,34839.19,2699700.0,123.89,0.05,8094722.0,42.18,2724900.0,100.0,38.21,,,,,,10.0,2.3,16.36,,19191356.0,0.0,,97.0,,2.0,,11096634.0,57.82,-0.2,22.41,-2672736623.0,17.12,33.64,93.0,161000000000.0,197000000000.0,4.3,29730.0,571000000000.0,72980000.0,24.5,25.02,35.27,8.04,16.91,0.03,3.0,57549999.24,0.3,12.34,36.68,37280000.0,42.07,34377998806.0,63822.0,72465.0,4.39,,,,,,49.38,9402181.0,,,,,,,,,29.53,62.52,,,,,,,100.47,,,95.73,,61.23,100.0,5.56,,5.81,,,,,,,,64.35,72454.0,,13.95,15.1,27900000.0,300000000.0,,127.48,,16005.6,4467.43,59.95,23.5,,,,,9.61,6.6,3.32,,95.0,97.0,72.0,,74.03,66.33,70.23,,,-18917.0,,7.95,51.92,,,,,,,2.5,,0.4,0.5,,,,,,,,,0.82,-1.53,2.9,,-4.43,27.1,,,,,,64.39,75.38,23.55,25.55,,65.61,27.34,2117626840.0,,,,,,38.69,60625000000.0,41171000000.0,51.64,0.08,0.1,,,,,,3
Kenya,2021,,48.69,21.48,10.19,1487.7,133.91,60.66,123.29,6.34,36110.9,569140.0,103.55,1.07,37902724.0,71.51,580370.0,76.5,19.48,3.6,,,,,41.9,1.94,11.82,,53005614.0,36.1,,,,67.7,,15102890.0,28.49,7.15,,-5744077674.0,20.14,10.77,38.21,41219330147.0,110000000000.0,7.59,5270.0,279000000000.0,1401950000.0,16.26,19.92,17.15,6.11,15.05,2.95,59.94,3176919922.0,0.39,18.01,25.66,158800000.0,20.58,9490896581.0,,,4.89,,,,,,49.78,24065691.0,,,,,,,,,38.4,58.76,,,,,,,,,,,,,,5.69,,4.76,,,,,,,,20.7,50778.0,1435565.0,1.48,0.12,98410000.0,,,122.79,,,261.26,70.18,27.69,,,,,8.06,4.0,3.34,,91.0,89.0,249.0,,64.09,58.94,61.43,,,-52549.0,,2.84,50.42,,3.9,,,,,27.8,,,,,,,4.0,3.8,3.67,3.77,5.27,1.07,3.49,10.86,,-4.51,21.61,,,,,,72.23,75.22,69.01,52.1,,0.92,3.13,57056299.0,,,,,,20.42,6739000000.0,19559000000.0,23.97,30.41,19.94,,,,,,2
Kiribati,2021,,41.98,,2.47,,92.93,0.0,94.6,1.46,11.8,810.0,110.97,39.51,56273.0,43.67,810.0,92.8,,3.3,,,,,57.7,1.89,,,128874.0,,,98.54,,42.2,,72601.0,56.34,,,20250958.69,82.97,3.72,,,289207526.3,8.71,4730.0,609864880.0,56000000.0,,69.79,,2.05,,16.16,565.36,72860000.61,0.74,74.64,,18780000.0,,,465.0,413.0,14.2,,,,,,,,,,,,,,,,36.17,60.09,,,,,,,100.46,,,86.41,,,90.85,,,6.85,,,,,,,,,3312.79,,0.09,0.0,,,,40.84,,,38.8,66.43,27.21,,,,,6.24,22.1,3.3,,90.0,80.0,424.0,,69.1,65.5,67.42,,,-296.0,,3.74,51.33,,,,,,,12.1,,0.0,32.4,,,,2.67,3.2,2.67,2.96,,,-3.11,-0.32,,-2.79,6.67,,,,,,,,,,,0.02,2.3,4264.0,,,,,,,9000000.0,176000000.0,63.97,,,,,,,,
"Korea, Dem. People's Rep.",2021,,21.55,,19.06,3461.4,93.76,18.87,93.54,49.9,60088.6,120410.0,94.67,2.08,9702586.0,37.36,120540.0,52.6,12.92,,,,,,15.8,0.4,11.97,,25971909.0,,,,,14.7,,16269323.0,62.64,,,,,,,,,,,,20300000.0,,,,,,,0.78,20129999.16,,,,2230000.0,,,,,,,,,,,47.66,15453092.0,,,,,,,,,18.95,69.69,,,,,,,,,,,,,,3.13,,6.48,,,,,,,,67.0,9.33,,,4.5,,,,23.1,,,6.31,43.48,13.24,,,,,9.31,8.6,1.81,,41.0,42.0,513.0,,75.74,70.83,73.28,,,-1589.0,,11.36,50.55,,,,,,,45.5,,,,,,,,,,,,,,,,,17.61,,,,,,68.64,78.37,87.87,75.67,,,,,,,,,,,80000000.0,631000000.0,,59.48,15.1,,,,,,2
"Korea, Rep.",2021,,16.42,1.86,13.76,6826.1,95.82,281.48,102.0,64.31,62770.0,97600.0,108.55,2.09,9621887.0,18.59,100430.0,100.0,45.02,,,,,,2.9,-0.13,50.43,,51769539.0,0.0,,98.48,,3.6,,42147652.0,81.41,17.71,48.96,85228200000.0,30.49,41.88,,,1820000000000.0,4.3,49120.0,2540000000000.0,,36.75,38.32,32.43,2.5,63.61,,,,0.72,29.93,,,,463000000000.0,20422.0,18877.0,4.87,,,,,,42.72,28772631.0,,,,,,,98.76,98.41,11.89,71.46,,,,,,,98.68,,,98.1,,100.32,100.0,3.64,,5.32,,,,,,,,64.85,287163.0,29786900.0,44.25,44.8,,,,140.57,,4308.5,7334.12,39.94,5.1,,,,,6.2,6.8,0.81,12.75,98.0,98.0,44.0,,86.6,80.6,83.53,,,43440.0,,16.65,50.06,,,,,,,2.5,,0.1,0.1,,,,,,,,0.52,2.81,4.8,5.57,,-0.77,19.0,,,,,,53.62,72.63,17.68,20.18,,6.21,36.01,204000000000.0,,,,,,75.88,644000000000.0,615000000000.0,69.26,7.28,1.02,,,,,,3
Kosovo,2021,,,6.92,,,,,,,,,,,,,,,,3.4,,,,,10.0,-0.23,,,1786038.0,,,,,,,,,,,-818350534.7,,33.41,34.87,3344115219.0,9413403724.0,10.75,12600.0,22500265187.0,281030000.0,27.22,65.23,27.45,3.35,,4.73,253.91,453500000.0,0.43,,88.54,70330000.0,11.67,1244319385.0,,,,,,,,,,,,,,,,,,,22.0,68.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.87,11.14,,,,,7.22,,1.52,,,,,,79.55,74.15,76.81,,,-15050.0,1698.2,9.91,50.16,,,,,,,,,,,,,,4.0,3.4,4.17,3.74,,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
