Access to electricity (% of population),"Adjusted net savings, including particulate emission damage (% of GNI)",Age dependency ratio (% of working-age population),Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (% of GDP)","Air transport, registered carrier departures worldwide","Annual freshwater withdrawals, total (% of internal resources)",Arable land (% of land area),"Birth rate, crude (per 1,000 people)",Cereal yield (kg per hectare),"Children out of school, primary, female","Children out of school, primary, male",Container port traffic (TEU: 20 foot equivalent units),"Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)",Crop production index (2014-2016 = 100),"Current account balance (BoP, current US$)","Death rate, crude (per 1,000 people)",Diabetes prevalence (% of population ages 20 to 79),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Expense (% of GDP),Exports of goods and services (% of GDP),External debt stocks (% of GNI),"External debt stocks, total (DOD, current US$)","Fertility rate, total (births per woman)",Fertilizer consumption (kilograms per hectare of arable land),Fixed broadband subscriptions (per 100 people),Fixed telephone subscriptions (per 100 people),Food production index (2014-2016 = 100),Forest area (% of land area),Forest area (sq. km),Fuel exports (% of merchandise exports),GDP (current US$),GDP growth (annual %),"GNI per capita, PPP (current international $)","GNI, PPP (current international $)","Government expenditure on education, total (% of GDP)","Grants, excluding technical cooperation (BoP, current US$)",Gross savings (% of GDP),High-technology exports (% of manufactured exports),High-technology exports (current US$),"Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)",Imports of goods and services (% of GDP),"Incidence of tuberculosis (per 100,000 people)","Industry (including construction), value added (% of GDP)","Inflation, consumer prices (annual %)","Intentional homicides (per 100,000 people)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)","Labor force, female (% of total labor force)","Labor force, total",Land area (sq. km),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)",Livestock production index (2014-2016 = 100),Medium and high-tech exports (% manufactured exports),Medium and high-tech manufacturing value added (% manufacturing value added),Merchandise exports (current US$),Merchandise imports (current US$),Merchandise trade (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),"Mortality rate, under-5 (per 1,000 live births)",Net ODA received (% of GNI),Net ODA received per capita (current US$),Net acquisition of financial assets (% of GDP),"Net incurrence of liabilities, total (% of GDP)",Net lending (+) / net borrowing (-) (% of GDP),Net migration,Net official development assistance received (current US$),Permanent cropland (% of land area),Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Population ages 65 and above (% of total population),Population growth (annual %),Population in urban agglomerations of more than 1 million (% of total population),"Population, female (% of total population)","Population, total","Prevalence of HIV, total (% of population ages 15-49)",Prevalence of undernourishment (% of population),Price level ratio of PPP conversion factor (GDP) to market exchange rate,"Primary completion rate, total (% of relevant age group)",Proportion of seats held by women in national parliaments (%),Renewable energy consumption (% of total final energy consumption),"Renewable internal freshwater resources, total (billion cubic meters)","Revenue, excluding grants (% of GDP)",Risk of catastrophic expenditure for surgical care (% of people at risk),Risk of impoverishing expenditure for surgical care (% of people at risk),Rural population,Rural population (% of total population),"School enrollment, primary (% gross)","School enrollment, secondary (% gross)","School enrollment, tertiary (% gross)",Secure Internet servers (per 1 million people),Short-term debt (% of total reserves),Surface area (sq. km),"Technical cooperation grants (BoP, current US$)","Total debt service (% of exports of goods, services and primary income)","Total reserves (includes gold, current US$)",Trained teachers in primary education (% of total teachers),"Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population,Urban population (% of total population),"Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)"
100.0,8.385,45.96,1.17,6.56,15844.0,9.245000000000001,0.17,15.145,3062.55,11816.0,12074.0,1619953.5,3.5999999999999996,1.81,104.94,-319279309.5,8.129999999999999,7.4,3.99,24.83,34.89,51.52,13759708513.0,2.03,92.2,11.86,42.6,105.58000000000001,52.96,243.6,3.38,28144331507.0,5.15,16040.0,70041413822.0,4.255,258655000.0,22.195,5.99,95210004.0,90.0,89.0,42.61,81.0,24.14,3.4450000000000003,2.455,52.455,69.39500000000001,44.875,4154629.0,460.0,75.7,69.56,72.54,105.97,30.3,22.42,3000000.0,459000000.0,57.73,1.495,111.96,15.4,3.265,60.85,0.665,4.69,-4.13,-431.0,480160003.65,0.2,21.7,68.51,9.79,-0.21,21.72,50.355000000000004,49481.0,0.4,5.2,0.44,97.09,23.78,0.5,32.15,20.955,8.55,13.9,4013.0,8.11,99.91,95.23,55.27,1980.56,22.02,460.0,62150000.0,14.025,8424740406.0,94.645,6.035,45468.0,91.89,29.265,27.884999999999998
100.0,8.385,54.0,2.7,1.6,15844.0,0.69,2.21,10.4,4183.7,11816.0,12074.0,1619953.5,0.19,0.2,95.01,-319279309.5,7.8,3.6,3.43,24.83,43.04,51.52,13759708513.0,1.55,208.54,44.94,4.33,102.22,33.46,121878.0,3.38,28144331507.0,3.91,16040.0,491000000000.0,6.96,258655000.0,39.98,5.99,95210004.0,97.0,97.0,28.19,3.0,37.9,3.48,2.455,61.72,70.33,46.48,2965991.0,364270.0,84.7,81.7,83.16,103.99,45.83,42.8,8031000000.0,97764000000.0,51.23,1.72,109.69,2.2,3.265,60.85,0.665,4.64,-4.13,10604.0,480160003.65,0.01,16.97,64.94,18.1,0.53,19.53,49.55,5408320.0,0.4,2.5,1.04,99.2,44.97,61.4,32.15,20.955,8.55,13.9,901946.0,16.68,98.97,95.23,55.27,597.575,22.02,624500.0,62150000.0,14.025,8424740406.0,94.645,4.37,4506374.0,83.32,2.93,5.44
100.0,8.385,41.97,4.74,2.12,18219.0,9.245000000000001,0.27,18.42,3062.55,11816.0,12074.0,1619953.5,1.6,0.63,104.94,-4834109392.0,3.8,13.8,7.21,24.83,52.53,51.52,13759708513.0,2.62,328.83,11.59,12.6,105.58000000000001,0.01,24.33,3.38,88191977373.0,3.09,36290.0,164000000000.0,4.255,258655000.0,17.51,6.61,662031837.0,99.0,99.0,41.39,5.9,50.63,1.68,2.455,30.29,86.05,44.875,2198742.0,309500.0,74.72,70.98,72.54,106.69,37.75,45.02,44591000000.0,30995000000.0,85.71,1.495,135.08,10.6,3.265,60.85,0.665,4.69,-4.13,-20664.0,480160003.65,0.11,26.77,70.44,2.79,-0.51,21.72,50.355000000000004,4520471.0,0.1,2.8,0.5,97.09,2.33,0.1,1.4,20.955,8.55,13.9,585672.0,12.96,89.2,94.29,43.84,271.21,22.02,309500.0,62150000.0,14.025,19730879938.0,94.645,1.9,3934799.0,87.04,5.12,2.99
94.9,6.13,69.96,47.09,22.66,36260.96,9.245000000000001,39.58,27.52,3489.4,11816.0,12074.0,1619953.5,3.5999999999999996,10.24,113.42,-319279309.5,7.17,7.4,4.21,24.83,9.05,38.03,13759708513.0,3.47,157.29,1.23,1.07,121.38,4.78,36845.6,0.71,349000000000.0,6.51,5480.0,70041413822.0,1.69,258655000.0,13.82,1.49,318590723.0,83.0,81.0,17.98,266.0,18.9,3.4450000000000003,2.455,52.455,80.81,44.875,4154629.0,770880.0,68.62,63.79,66.1,120.9,10.28,22.9,28319000000.0,72489000000.0,28.92,2.87,81.55,63.0,0.85,12.63,0.665,4.69,-4.13,-563.5,480160003.65,1.03,36.94,58.84,4.22,1.83,19.96,49.52,6719538.0,0.2,18.5,0.27,97.09,20.18,41.6,55.0,20.955,8.55,13.9,1735323.5,62.56,99.91,95.23,55.27,68.03,22.02,796100.0,62150000.0,14.025,22811522858.0,94.645,6.34,4022829.0,37.44,74.5,51.0
100.0,8.385,43.84,9.35,3.5,15844.0,9.245000000000001,0.65,12.7,3062.55,11816.0,12074.0,1619953.5,3.5999999999999996,1.81,104.94,-115739000.0,9.7,17.0,3.99,24.83,6.94,51.52,13759708513.0,2.03,28.63,11.86,45.0,105.58000000000001,90.2,414.9,3.38,229858184.8,5.15,16450.0,296419538.1,3.94,21720000.0,22.195,5.99,95210004.0,95.0,93.0,75.86,51.0,11.92,2.61,2.455,52.455,69.39500000000001,44.875,4154629.0,460.0,75.7,69.56,72.54,105.97,30.3,22.42,2000000.0,156000000.0,68.74,1.495,133.16,22.8,3.265,60.85,0.665,4.69,-4.13,3.0,49439998.63,4.35,20.96,69.52,9.52,0.29,21.72,47.95,18024.0,0.4,5.2,0.81,98.42,6.25,0.9,32.15,20.955,8.55,13.9,3338.0,18.52,104.83,97.35,55.27,1054.15,22.02,460.0,2280000.0,14.025,8424740406.0,94.645,6.035,14686.0,81.48,29.265,27.884999999999998
95.3,8.385,53.78,29.41,2.66,71789.0,0.89,7.62,17.69,3515.4,11816.0,12074.0,1619953.5,6.65,3.78,129.48,-778778854.8,6.07,8.2,1.41,24.83,41.11,51.52,13759708513.0,2.33,123.91,14.84,20.2,111.52,56.65,42024.23,0.18,67406738100.0,5.15,29210.0,127000000000.0,3.71,54470000.0,30.64,0.26,333800.0,87.0,92.0,37.66,42.0,26.22,1.63,2.455,50.42,74.49,40.76,1996749.0,74180.0,79.59,73.05,76.22,101.11,7.69,6.21,13161000000.0,20596000000.0,50.08,1.495,147.7,14.1,0.14,21.01,0.665,4.69,-4.13,5473.0,91400001.53,1.45,26.41,65.03,8.57,1.32,21.72,49.98,4351267.0,1.0,5.3,0.5,94.78,22.54,28.0,136.6,20.955,8.55,13.9,1358683.0,31.23,100.74,82.87,53.04,1546.45,22.02,75320.0,8610000.0,14.025,8832242051.0,94.645,10.45,2992584.0,68.78,34.92,39.71
100.0,8.385,60.48,3.18,18.99,34007.0,0.05,0.73,25.51,4768.2,11816.0,12074.0,1619953.5,28.53,9.62,98.77,-319279309.5,6.68,16.7,6.54,24.83,34.89,51.52,19710405017.0,3.22,107.89,0.21,1.66,100.07,79.1,20515.57,3.38,26113333240.0,-0.78,3820.0,37983694550.0,4.255,586120000.0,22.195,5.99,86295937.0,90.0,89.0,42.61,42.0,34.05,4.48,2.455,46.16,69.39500000000001,47.9,3042793.0,452860.0,68.42,62.95,65.35,106.22,8.06,12.61,11269000000.0,5137000000.0,62.83,0.34,48.42,42.9,4.75,119.14,0.665,4.69,-4.13,10695.0,480160003.65,2.03,34.58,62.31,3.1,2.03,21.72,48.36,9949437.0,1.0,23.4,0.66,97.09,0.0,54.5,32.15,20.955,8.55,13.9,8610641.0,86.54,99.91,95.23,55.27,85.93,22.02,462840.0,62150000.0,14.025,3240131311.0,94.645,2.91,1338796.0,13.46,83.27,68.61
100.0,8.385,54.44,42.31,11.28,1917.0,2.06,11.92,20.63,3823.1,11816.0,12074.0,1619953.5,10.53,5.59,108.94,-347383229.8,7.64,7.5,3.4,24.83,35.49,57.49,22193192182.0,2.47,139.91,10.81,3.05,110.12,39.83,158229.27,15.41,39950899939.0,4.02,14830.0,99405231283.0,3.41,86260000.0,23.1,7.42,103189077.0,70.0,68.0,34.26,46.0,34.68,4.79,2.455,59.85,84.08,41.76,3422166.0,397300.0,73.39,67.43,70.26,113.41,26.28,21.83,10547000000.0,13560000000.0,60.34,0.93,118.96,18.1,0.45,26.13,0.665,4.04,-3.56,-8230.0,175139999.4,0.23,29.02,64.75,6.23,1.28,21.72,49.8,6703799.0,0.5,4.2,0.39,97.09,16.25,58.8,117.0,20.955,8.55,18.4,2514193.0,37.5,92.55,84.29,55.27,623.23,22.02,406752.0,35710000.0,14.025,9661226173.0,94.645,7.31,4189606.0,62.5,42.98,37.37
95.6,6.47,53.02,19.93,7.12,70558.0,2.35,3.35,17.62,4704.1,11816.0,12074.0,1619953.5,20.95,8.01,125.0,-4674292509.0,7.99,4.8,2.3,24.83,29.15,41.93,13759708513.0,2.19,111.82,9.06,6.44,123.55,56.37,20515.57,6.99,226000000000.0,13.36,13870.0,468000000000.0,3.93,336620000.0,20.18,4.46,222582995.0,82.0,78.0,26.13,128.0,35.74,4.27,2.455,64.89,79.25,45.98,17866091.0,91605.6,74.75,70.12,72.38,120.16,4.83,13.4,59648000000.0,50891000000.0,48.83,1.18,127.84,15.4,0.15,9.01,0.665,4.69,-3.48,-563.5,303670013.4,1.89,26.33,65.35,8.32,1.23,21.72,50.48,33715471.0,0.4,7.0,0.45,102.25,40.0,30.6,32.15,18.16,4.6,11.2,7248826.0,21.5,107.12,98.16,55.27,587.33,22.02,100430.0,116470000.0,14.025,78589897923.0,94.645,5.1,26466645.0,78.5,58.0,43.71
97.5,7.68,56.16,42.54,10.07,71556.0,18.58,18.75,21.81,3834.8,11816.0,12074.0,1619953.5,10.0,4.33,105.11,-319279309.5,7.31,7.1,2.78,24.83,25.75,51.52,13759708513.0,2.75,232.03,8.51,4.13,100.25,24.23,72234.8,1.18,394000000000.0,5.71,9110.0,70041413822.0,3.87,501740000.0,20.2,5.99,95210004.0,90.0,57.0,37.73,42.0,28.89,3.93,2.455,44.03,68.74,38.73,4154629.0,298170.0,71.48,67.17,69.27,86.51,30.3,41.78,74618000000.0,10024000000.0,50.49,1.41,143.44,27.9,0.4,14.35,0.68,4.69,-4.13,-563.5,480160003.65,1.63,30.64,64.04,5.33,1.49,14.07,49.23,6719538.0,0.2,5.2,0.39,91.1,27.96,28.0,32.15,15.48,8.55,13.9,1735323.5,52.32,90.61,87.13,34.85,132.74,22.02,300000.0,62150000.0,12.2,8424740406.0,94.645,3.4,4022829.0,47.68,38.92,30.25
100.0,10.83,51.99,47.37,2.24,60781.0,17.29,36.19,8.8,4562.5,11816.0,12074.0,1619953.5,1.66,0.86,107.9,-319279309.5,13.8,6.8,3.42,24.92,57.7,51.52,13759708513.0,1.33,156.06,22.82,14.0,110.69,31.02,94950.0,2.21,28144331507.0,6.93,38630.0,70041413822.0,4.67,258655000.0,20.47,9.45,95210004.0,90.0,71.0,54.38,10.0,28.1,5.06,2.455,50.28,66.36,45.27,18519217.0,306100.0,79.6,71.6,75.5,113.64,53.42,32.89,8031000000.0,10024000000.0,100.2,2.22,132.06,4.4,3.265,60.85,0.665,4.69,-4.13,-2968.0,480160003.65,1.24,15.37,65.79,18.84,-0.4,21.72,51.64,37747124.0,0.1,2.5,0.45,97.09,28.32,15.2,53.6,24.17,8.55,13.9,15070539.0,39.93,96.6,110.53,72.21,597.575,22.02,312710.0,62150000.0,14.025,8424740406.0,94.645,3.36,22676585.0,60.08,12.02,18.74
100.0,8.385,56.02,43.25,2.15,15844.0,16.13,10.54,7.7,5379.7,11816.0,12074.0,1619953.5,0.47,0.37,104.94,-2986907578.0,12.0,9.1,2.42,24.83,41.4,51.52,13759708513.0,1.35,175.8,41.51,51.2,128.07,36.15,33120.0,5.77,256000000000.0,5.74,38400.0,398000000000.0,4.78,258655000.0,19.49,6.25,95210004.0,99.0,98.0,44.22,16.0,19.24,1.27,2.455,53.83,62.38,49.74,5190888.0,91605.6,84.4,78.5,81.38,106.75,43.91,27.66,75229000000.0,98200000000.0,67.87,1.54,120.94,3.2,3.265,60.85,0.665,4.69,-3.73,-563.5,480160003.65,9.46,13.34,64.1,22.56,0.63,21.72,52.82,10361831.0,0.5,2.5,0.64,97.09,40.0,32.3,38.0,27.34,5.7,13.9,3435051.0,33.15,104.93,118.32,71.87,597.575,22.02,92230.0,62150000.0,14.025,32535115418.0,94.645,6.58,6926780.0,66.85,9.29,12.99
100.0,8.385,56.27,19.04,0.67,15844.0,12.32,5.66,5.9,2968.8,11816.0,12074.0,1619953.5,0.72,0.13,107.54,-319279309.5,10.2,13.3,0.68,24.83,54.41,51.52,13759708513.0,0.91,92.2,23.64,22.3,91.37,56.01,4968.2,3.38,106000000000.0,0.39,27960.0,91214417324.0,4.255,258655000.0,22.195,5.99,95210004.0,90.0,89.0,42.33,0.6,50.48,3.4450000000000003,2.455,31.26,69.39500000000001,41.13,1142991.0,8870.0,84.52,75.87,80.16,83.5,30.3,22.42,8031000000.0,10024000000.0,57.73,1.495,112.44,15.4,3.265,60.85,0.665,4.69,-4.13,-7408.0,480160003.65,1.8,13.65,63.99,22.36,-0.58,21.72,52.76,3262693.0,0.4,5.2,0.8,97.09,23.78,2.6,7.1,20.955,8.55,13.9,209073.0,6.41,99.91,95.23,55.27,494.38,22.02,8870.0,62150000.0,14.025,8424740406.0,94.645,7.9,3053620.0,93.59,8.68,16.19
100.0,8.385,20.72,6.44,0.3,15844.0,9.245000000000001,1.83,9.82,8431.1,11816.0,12074.0,1619953.5,0.0,0.0,104.94,-319279309.5,8.129999999999999,7.4,7.2,24.83,58.73,51.52,13759708513.0,1.8,240.24,11.08,16.3,105.58000000000001,0.0,0.0,3.38,180000000000.0,1.63,16040.0,288000000000.0,4.255,258655000.0,22.195,1.72,147790556.0,98.0,99.0,34.05,42.0,24.14,2.3,2.455,61.09,69.39500000000001,44.875,1984481.0,11490.0,80.94,78.31,79.27,105.97,30.3,50.1,87203000000.0,27985000000.0,64.09,1.495,144.2,5.5,3.265,60.85,0.665,4.69,-4.13,-563.5,480160003.65,0.26,15.77,64.88,1.4,0.86,21.72,50.355000000000004,2688235.0,0.1,5.2,0.61,91.18,4.44,0.0,0.06,20.955,8.55,13.9,19409.0,0.72,90.51,97.33,31.28,495.86,22.02,11490.0,62150000.0,14.025,42212542110.0,94.645,0.14,2668826.0,99.28,0.05,0.16
100.0,8.385,53.73,56.85,4.76,30789.0,18.56,37.33,10.1,5187.8,11816.0,12074.0,1619953.5,10.72,4.26,115.92,-319279309.5,8.129999999999999,6.5,2.4,27.65,40.59,51.52,13759708513.0,1.81,107.42,31.7,13.5,106.69,30.12,69290.5,3.52,286000000000.0,5.71,37210.0,711000000000.0,3.32,258655000.0,19.08,11.49,95210004.0,86.0,86.0,46.26,45.0,26.05,5.05,2.455,41.11,61.94,42.02,8200518.0,230080.0,76.6,69.2,72.81,86.34,61.87,41.09,87388000000.0,116000000000.0,71.23,1.86,118.63,6.5,3.265,60.85,0.665,4.69,-4.13,-12724.0,480160003.65,1.74,16.03,65.05,18.92,-0.75,21.72,51.65,19122059.0,0.1,2.5,0.39,97.09,18.54,23.6,42.38,21.07,8.55,13.9,8733236.0,45.67,90.77,86.2,55.27,23316.84,22.02,238400.0,62150000.0,14.025,51885588481.0,94.645,5.59,10388823.0,54.33,20.83,23.47
100.0,6.37,49.95,13.16,3.94,15844.0,1.5,7.43,9.6,2705.4,11816.0,12074.0,1619953.5,0.32,0.35,111.37,-319279309.5,8.129999999999999,5.6,8.46,24.83,29.77,51.52,13759708513.0,1.51,25.33,23.74,16.4,111.63,49.78,20515.57,3.38,28144331507.0,5.61,38030.0,70041413822.0,3.99,258655000.0,30.34,9.73,95210004.0,97.0,97.0,20.43,47.0,31.4,6.69,2.455,55.28,70.44,48.56,4154629.0,91605.6,74.51,65.51,69.9,111.81,29.99,32.24,8031000000.0,10024000000.0,43.31,1.495,168.98,5.1,3.265,60.85,0.665,4.69,-4.13,-563.5,480160003.65,0.11,17.72,66.69,15.59,-0.34,23.47,50.355000000000004,6719538.0,0.4,2.5,0.32,97.09,16.22,3.5,32.15,19.77,8.55,13.9,1735323.5,25.07,101.91,93.34,54.95,16210.02,22.02,100430.0,62150000.0,15.89,8424740406.0,94.645,4.72,4022829.0,74.93,4.85,5.89
100.0,8.385,72.51,81.25,24.07,9412.93,6.42,10.295,29.98,1519.0,11816.0,12074.0,1619953.5,3.5999999999999996,1.81,122.56,-1209211266.0,6.28,6.5,3.59,24.83,19.52,51.52,9317675645.0,3.82,23.9,0.24,0.09,117.85,11.23,2770.0,0.05,11069280277.0,10.86,2650.0,35729411965.0,5.59,258655000.0,16.16,5.1,9522923.0,88.0,87.0,35.12,56.0,20.41,-0.39,2.455,52.5,64.26,47.05,4782164.0,24670.0,68.16,63.8,66.07,93.91,23.25,6.75,1531000000.0,2895000000.0,39.98,1.51,80.99,39.2,3.265,98.82,0.665,4.69,-4.13,-6112.0,480160003.65,1.63,38.89,57.97,3.14,2.37,21.72,51.1,13461888.0,0.4,5.2,0.3,95.4,23.78,79.4,9.5,20.955,8.55,13.9,11096904.0,82.43,99.91,95.23,55.27,98.57,22.02,26340.0,89020000.0,14.025,1867263804.0,94.645,15.79,2364984.0,17.57,80.12,51.02
98.3,8.385,74.91,17.77,9.85,993.0,9.245000000000001,4.06,27.25,3062.55,11816.0,12074.0,1619953.5,1.95,0.42,85.19,-114383150.1,5.34,9.2,4.9,24.83,11.69,59.44,493266400.9,3.93,3.84,0.79,2.81,84.84,57.98,1611.9,10.88,843923638.7,5.15,5990.0,1310523087.0,5.2,73290000.0,28.75,1.08,53764.0,85.0,62.0,49.2,6.8,11.13,3.13,2.455,40.98,65.89,37.92,72959.0,2780.0,75.5,70.31,72.77,84.63,30.3,22.42,29000000.0,368000000.0,47.04,1.495,31.54,16.6,3.265,60.85,0.665,4.69,-4.13,-882.0,84419998.17,1.63,37.72,57.17,5.11,1.77,21.72,49.01,218764.0,0.4,4.6,0.64,100.45,7.84,36.0,32.15,20.955,8.55,13.9,179951.0,82.26,105.44,95.23,55.27,562.25,22.02,2840.0,24340000.0,16.34,294681800.1,94.645,10.37,38813.0,17.74,29.21,30.95
100.0,8.385,49.58,38.33,0.02,15844.0,9.245000000000001,33.08,6.2,3062.55,11816.0,12074.0,1619953.5,3.5999999999999996,1.81,104.94,279670104.1,9.1,7.4,3.99,24.83,34.89,51.52,13759708513.0,2.03,92.2,34.71,46.3,105.58000000000001,16.67,10.0,3.38,1855382833.0,8.46,59020.0,1991681300.0,3.11,258655000.0,37.31,5.99,95210004.0,90.0,89.0,42.61,0.0,36.64,3.4450000000000003,2.455,52.455,69.39500000000001,44.875,4154629.0,60.0,75.7,69.56,72.54,105.97,30.3,22.42,8031000000.0,10024000000.0,57.73,1.495,118.53,1.5,3.265,60.85,0.665,4.69,-4.26,41.0,480160003.65,5.25,13.1,66.85,20.04,-0.77,21.72,51.34,33745.0,0.4,5.2,0.84,94.04,33.33,20.2,32.15,25.11,8.55,13.9,803.0,2.38,93.57,95.23,57.67,597.575,22.02,60.0,62150000.0,14.025,954382643.4,94.645,6.035,32942.0,97.62,29.265,27.884999999999998
78.5,8.385,77.93,43.75,15.27,524.0,1.88,4.17,28.26,2042.7,11816.0,12074.0,1619953.5,15.22,4.82,106.25,-95248349.94,6.39,5.5,3.97,24.83,34.89,62.87,13759708513.0,3.82,46.63,1.54,1.18,106.4,53.42,512.8,0.02,524402450.8,1.9,5730.0,1279059010.0,5.52,62420000.0,22.195,8.18,78068.0,97.0,77.0,42.61,114.0,5.04,8.14,2.455,37.77,69.89,35.38,71873.0,960.0,70.42,65.16,67.59,107.87,30.3,22.42,21000000.0,166000000.0,35.66,1.495,84.82,15.1,3.265,60.85,0.665,4.69,-4.13,-792.0,72160003.66,1.63,40.04,56.2,3.76,2.02,21.72,50.11,223107.0,0.5,13.1,0.41,97.09,23.64,40.8,2.18,20.955,8.55,13.9,55614.0,24.93,105.92,87.42,55.27,40.34,22.02,960.0,8130000.0,14.025,75017386.46,94.645,15.04,167493.0,75.07,67.64,48.76
100.0,8.385,40.41,80.77,2.68,15844.0,9.245000000000001,1.6,17.47,4727.5,11816.0,12074.0,1619953.5,0.65,0.19,104.94,-319279309.5,2.86,18.7,5.81,28.12,32.77,51.52,13759708513.0,2.43,88.66,33.8,21.1,105.58000000000001,0.45,9770.0,3.38,28144331507.0,5.08,48460.0,70041413822.0,4.255,258655000.0,30.28,0.31,158436056.0,97.0,98.0,24.37,8.2,44.17,3.06,2.455,34.56,79.5,44.875,16336779.0,91605.6,78.77,75.59,76.94,105.97,31.11,36.7,8031000000.0,10024000000.0,49.08,1.495,126.36,6.7,3.265,60.85,0.64,4.69,-4.13,-563.5,480160003.65,0.1,26.18,71.22,2.6,-0.13,21.72,50.355000000000004,35950396.0,0.1,3.8,0.51,96.46,19.87,0.1,2.4,20.955,8.55,13.9,5569435.0,15.49,101.51,103.59,74.39,262.42,22.02,100430.0,62150000.0,14.025,8424740406.0,94.645,6.62,4022829.0,84.51,4.36,1.72
100.0,8.385,81.55,49.4,15.55,6285.62,11.87,19.89,32.57,1854.7,11816.0,12074.0,1619953.5,15.85,10.61,104.94,-3327280244.0,5.92,3.1,3.58,24.83,24.64,51.52,13759708513.0,4.39,8.84,1.21,1.52,105.58000000000001,41.7,80281.6,15.53,27520784130.0,6.54,4150.0,70041413822.0,5.61,567770000.0,26.0,1.88,26333300.0,85.0,87.0,44.74,113.0,23.91,2.18,2.455,38.12,64.48,38.92,4993873.0,192530.0,69.28,64.75,67.09,132.73,13.83,26.84,5202000000.0,9699000000.0,54.14,1.74,117.68,38.4,5.18,82.33,0.665,4.69,-4.13,-10091.0,480160003.65,0.42,41.76,55.08,3.16,2.65,19.14,50.84,16876720.0,0.3,5.7,0.38,97.09,43.03,35.4,25.8,19.8,8.55,13.9,8674634.0,51.4,99.91,95.23,55.27,41.83,22.02,196710.0,62150000.0,14.025,8424740406.0,94.645,3.37,8202086.0,48.6,76.64,54.54
100.0,5.66,53.82,41.44,6.29,17412.0,9.245000000000001,31.1,9.1,5769.9,11816.0,12074.0,1619953.5,8.87,3.1,103.4,-2654390085.0,8.129999999999999,9.1,4.97,27.13,54.89,51.52,13759708513.0,1.52,74.99,26.48,37.4,104.24,32.38,27229.4,3.38,63101042898.0,7.73,21700.0,148000000000.0,3.3,358040000.0,21.58,5.99,927101298.0,91.0,75.0,62.88,14.0,25.01,4.09,2.455,49.91,66.95,45.36,3396557.0,84090.0,75.7,70.0,72.78,106.33,44.46,25.38,25564000000.0,33797000000.0,94.07,2.01,123.72,5.3,0.88,78.03,0.665,4.69,-4.14,243.0,533299987.8,2.43,14.27,65.01,20.72,-0.94,20.51,52.07,6834326.0,0.1,2.5,0.41,98.66,39.2,27.2,8.41,27.45,5.7,13.9,2962612.0,43.35,96.83,92.87,69.29,11213.54,22.02,84990.0,62150000.0,16.31,18616661464.0,94.645,10.06,3871714.0,56.65,21.81,26.12
100.0,8.385,45.02,3.37,2.44,8802.0,9.245000000000001,0.33,16.8,3062.55,11816.0,12074.0,1619953.5,3.5999999999999996,1.81,102.55,-160167987.8,9.3,8.5,2.85,24.83,34.89,51.52,13759708513.0,2.46,92.2,33.56,15.3,105.58000000000001,73.26,337.0,0.0,1487173795.0,0.55,28720.0,2851007348.0,5.62,258655000.0,22.195,3.34,784869.0,94.0,94.0,42.61,12.0,11.75,3.4450000000000003,2.455,52.455,69.39500000000001,44.875,4154629.0,460.0,75.6,71.3,73.4,105.97,30.3,22.42,464000000.0,1133000000.0,107.38,2.78,172.67,14.7,3.265,60.85,0.665,4.69,-4.13,146.0,480160003.65,3.04,23.16,68.96,7.89,0.81,21.72,50.355000000000004,99258.0,0.4,4.3,0.5,97.09,22.86,1.7,32.15,20.955,8.55,13.9,41716.0,42.03,109.63,102.95,26.87,597.575,22.02,460.0,62150000.0,14.025,702584737.7,94.645,6.035,57542.0,57.97,29.265,27.884999999999998
100.0,8.385,74.0,54.71,6.56,15844.0,0.13,21.95,31.36,1966.9,11816.0,12074.0,1619953.5,5.81,5.39,133.47,-395464661.5,9.11,2.1,5.49,24.83,16.93,58.34,2450704006.0,3.98,2.67,0.0,0.0,130.56,34.85,25151.5,3.38,4249234704.0,4.1,1610.0,13517868448.0,4.255,510840000.0,22.195,5.99,95210004.0,92.0,87.0,41.46,289.0,5.93,3.4450000000000003,2.455,51.03,55.48,48.09,2717703.0,72180.0,61.35,58.76,60.06,106.48,30.3,22.42,697000000.0,1803000000.0,58.83,0.61,97.7,15.4,3.265,84.28,0.665,4.69,-4.13,-1544.0,709659973.1,2.29,39.39,57.47,3.14,2.24,14.68,49.9,8420641.0,0.4,5.2,0.31,95.44,12.33,71.1,160.0,20.955,8.55,13.9,4768441.0,56.63,99.91,70.73,55.27,9.74,22.02,72300.0,55420000.0,14.025,945907747.2,94.645,3.52,3652200.0,43.37,91.08,82.69
